"REGION,YEAR,WEEK,FertilityRate,Education,Policy,FamilyPlanning"
"Arkansas,2018,30,0.448934,8,7,1782"
"California,2018,30,0.946458,382,90,40361"
"Colorado,2018,30,0.159526,35,41,21940"
"Connecticut,2018,30,0.339559,2,4,589"
"Delaware,2018,30,0.131868,3,10,2275"
"District of Columbia,2018,30,1.03181,133,4,12890"
"Florida,2018,30,X,X,X,X"
"Georgia,2018,30,1.09775,441,43,40173"
"Hawaii,2018,30,0.909091,9,14,990"
"Idaho,2018,30,0.322581,1,2,310"
"Illinois,2018,30,0.458395,164,60,35777"
"Indiana,2018,30,0.742881,18,16,2423"
"Iowa,2018,30,0.0765111,1,7,1307"
"Kansas,2018,30,0.074184,1,7,1348"
"Kentucky,2018,30,0.226317,14,9,6186"
"Louisiana,2018,30,1.30786,638,89,48782"
"Maine,2018,30,0.0878477,3,18,3415"
"Maryland,2018,30,0.45719,22,14,4812"
"Massachusetts,2018,30,0.667453,198,28,29665"
"Michigan,2018,30,0.39804,65,67,16330"
"Minnesota,2018,30,0.633762,33,15,5207"
"Mississippi,2018,30,1.14843,198,44,17241"
"Missouri,2018,30,0.04914,1,15,2035"
"Montana,2018,30,0,0,4,1969"
"Nebraska,2018,30,0.573643,37,41,6450"
"Nevada,2018,30,0.334865,51,30,15230"
"New Hampshire,2018,30,0.60015,8,12,1333"
"New Jersey,2018,30,1.13838,288,37,25299"
"New Mexico,2018,30,0.871948,35,12,4014"
"New York,2018,30,0.0135135,1,34,7400"
"North Carolina,2018,30,0.23595,11,15,4662"
"North Dakota,2018,30,0.163399,1,3,612"
"Ohio,2018,30,0.314597,30,27,9536"
"Oklahoma,2018,30,0.252343,7,11,2774"
"Oregon,2018,30,0.349108,117,73,33514"
"Pennsylvania,2018,30,0.34642,168,131,48496"
"Rhode Island,2018,30,0.0261986,1,23,3817"
"South Carolina,2018,30,0.426136,12,9,2816"
"South Dakota,2018,30,0.643294,40,23,6218"
"Tennessee,2018,30,0.34558,19,48,5498"
"Texas,2018,30,1.02062,197,90,19302"
"Utah,2018,30,0.0630543,31,47,49164"
"Vermont,2018,30,1.1396,8,4,702"
"Virginia,2018,30,0.683917,540,111,78957"
"Washington,2018,30,0.288714,11,36,3810"
"West Virginia,2018,30,0.0848656,6,24,7070"
"Wisconsin,2018,30,0.236072,5,17,2118"
"Wyoming,2018,30,0.302216,9,14,2978"
"Puerto Rico,2018,30,4.03518,78,4,1933"
"Virgin Islands,2018,30,0.483092,3,2,621"
"New York City,2018,30,0.880769,834,69,94690"
"Alabama,2018,31,0.64822,227,75,35019"
"Alaska,2018,31,1.44396,63,15,4363"
"Arizona,2018,31,1.32218,166,36,12555"
"Arkansas,2018,31,0.542373,8,6,1475"
"California,2018,31,0.942208,374,82,39694"
"Colorado,2018,31,0.192141,40,40,20818"
"Connecticut,2018,31,0,0,4,697"
"Delaware,2018,31,0,0,10,2212"
"District of Columbia,2018,31,0.868696,113,4,13008"
"Florida,2018,31,X,X,X,X"
"Georgia,2018,31,0.983631,390,45,39649"
"Hawaii,2018,31,0.40858,4,14,979"
"Idaho,2018,31,0,0,1,82"
"Illinois,2018,31,0.506873,177,58,34920"
"Indiana,2018,31,0.626468,16,16,2554"
"Iowa,2018,31,0.062383,1,7,1603"
"Kansas,2018,31,0.115473,1,6,866"
"Kentucky,2018,31,0.04649,2,8,4302"
"Louisiana,2018,31,1.40713,658,89,46762"
"Maine,2018,31,0.0734035,3,19,4087"
"Maryland,2018,31,0.445198,21,14,4717"
"Massachusetts,2018,31,0.564083,165,29,29251"
"Michigan,2018,31,0.508406,75,62,14752"
"Minnesota,2018,31,0.904243,39,14,4313"
"Mississippi,2018,31,1.05817,165,41,15593"
"Missouri,2018,31,0.100959,2,15,1981"
"Montana,2018,31,0,0,3,1736"
"Nebraska,2018,31,0.544239,35,40,6431"
"Nevada,2018,31,0.265903,39,30,14667"
"New Hampshire,2018,31,1.17555,15,11,1276"
"New Jersey,2018,31,1.11922,279,35,24928"
"New Mexico,2018,31,0.991724,139,30,14016"
"New York,2018,31,0.0136836,1,35,7308"
"North Carolina,2018,31,0.164339,8,16,4868"
"North Dakota,2018,31,0.132979,1,5,752"
"Ohio,2018,31,0.577265,52,25,9008"
"Oklahoma,2018,31,0.321314,9,11,2801"
"Oregon,2018,31,0.298632,100,72,33486"
"Pennsylvania,2018,31,0.421819,205,134,48599"
"Rhode Island,2018,31,0.0522466,2,23,3828"
"South Carolina,2018,31,0.351101,11,9,3133"
"South Dakota,2018,31,0.280811,18,23,6410"
"Tennessee,2018,31,0.189717,10,46,5271"
"Texas,2018,31,1.05115,209,90,19883"
"Utah,2018,31,0.177218,109,46,61506"
"Vermont,2018,31,1.43541,15,5,1045"
"Virginia,2018,31,0.653345,529,110,80968"
"Washington,2018,31,0.134553,5,36,3716"
"West Virginia,2018,31,0.164843,11,23,6673"
"Wisconsin,2018,31,0.131464,3,17,2282"
"Wyoming,2018,31,0.661521,18,13,2721"
"Puerto Rico,2018,31,4.12866,86,5,2083"
"Virgin Islands,2018,31,0.525394,3,2,571"
"New York City,2018,31,0.957264,926,67,96734"
"Alabama,2018,32,0.651766,226,76,34675"
"Alaska,2018,32,1.48837,64,15,4300"
"Arizona,2018,32,1.68249,257,43,15275"
"Arkansas,2018,32,0.759631,14,7,1843"
"California,2018,32,0.954801,387,87,40532"
"Colorado,2018,32,0.182083,40,41,21968"
"Connecticut,2018,32,1.3089,10,4,764"
"Delaware,2018,32,0,0,10,2186"
"District of Columbia,2018,32,0.972733,127,4,13056"
"Florida,2018,32,X,X,X,X"
"Georgia,2018,32,1.14223,465,45,40710"
"Hawaii,2018,32,0.838926,10,14,1192"
"Idaho,2018,32,0,0,1,73"
"Illinois,2018,32,0.441259,157,58,35580"
"Indiana,2018,32,1.19002,31,16,2605"
"Iowa,2018,32,0.114778,4,13,3485"
"Kansas,2018,32,0.102354,1,6,977"
"Kentucky,2018,32,0.232481,14,7,6022"
"Louisiana,2018,32,1.31079,617,90,47071"
"Maine,2018,32,0.045861,2,19,4361"
"Maryland,2018,32,0.610874,20,12,3274"
"Massachusetts,2018,32,0.655524,191,28,29137"
"Michigan,2018,32,0.298011,43,59,14429"
"Minnesota,2018,32,0.095057,2,9,2104"
"Mississippi,2018,32,1.10771,134,44,12097"
"Missouri,2018,32,0.149328,3,15,2009"
"Montana,2018,32,0,0,3,1791"
"Nebraska,2018,32,1.21916,85,40,6972"
"Nevada,2018,32,0.223608,33,29,14758"
"New Hampshire,2018,32,0.773395,10,12,1293"
"New Jersey,2018,32,1.20482,304,31,25232"
"New Mexico,2018,32,1.10102,143,32,12988"
"New York,2018,32,0,0,35,7789"
"North Carolina,2018,32,0.0442968,2,13,4515"
"North Dakota,2018,32,0,0,2,420"
"Ohio,2018,32,0.547945,50,25,9125"
"Oklahoma,2018,32,0.576844,28,14,4854"
"Oregon,2018,32,0.38562,127,73,32934"
"Pennsylvania,2018,32,0.36568,175,130,47856"
"Rhode Island,2018,32,0.0942507,3,21,3183"
"South Carolina,2018,32,0.307031,10,9,3257"
"South Dakota,2018,32,0.495841,31,23,6252"
"Tennessee,2018,32,0.324383,18,48,5549"
"Texas,2018,32,1.31634,156,52,11851"
"Utah,2018,32,0.394566,176,51,44606"
"Vermont,2018,32,1.64093,17,5,1036"
"Virginia,2018,32,0.631338,523,109,82840"
"Washington,2018,32,0.261694,8,32,3057"
"West Virginia,2018,32,0.0645494,5,25,7746"
"Wisconsin,2018,32,0.223015,5,17,2242"
"Wyoming,2018,32,0.555997,14,13,2518"
"Puerto Rico,2018,32,4.63697,76,4,1639"
"Virgin Islands,2018,32,0.338409,2,2,591"
"New York City,2018,32,1.0129,983,67,97048"
"Alabama,2018,33,0.894793,326,75,36433"
"Alaska,2018,33,1.88111,75,14,3987"
"Arizona,2018,33,1.66342,222,35,13346"
"Arkansas,2018,33,0.513479,8,6,1558"
"California,2018,33,0.947351,391,84,41273"
"Colorado,2018,33,0.202891,48,41,23658"
"Connecticut,2018,33,0.281294,2,4,711"
"Delaware,2018,33,0,0,10,2314"
"District of Columbia,2018,33,1.09916,142,4,12919"
"Florida,2018,33,X,X,X,X"
"Georgia,2018,33,1.68312,711,45,42243"
"Hawaii,2018,33,0.568182,7,14,1232"
"Idaho,2018,33,0,0,1,70"
"Illinois,2018,33,0.475835,172,58,36147"
"Indiana,2018,33,1.05878,29,16,2739"
"Iowa,2018,33,0.205997,9,14,4369"
"Kansas,2018,33,0,0,8,1809"
"Kentucky,2018,33,0.354724,22,9,6202"
"Louisiana,2018,33,1.42011,712,91,50137"
"Maine,2018,33,0.0700444,3,19,4283"
"Maryland,2018,33,0.548341,19,13,3465"
"Massachusetts,2018,33,0.689191,205,29,29745"
"Michigan,2018,33,0.394685,60,60,15202"
"Minnesota,2018,33,0.304136,5,8,1644"
"Mississippi,2018,33,1.54768,248,42,16024"
"Missouri,2018,33,0.125209,3,14,2396"
"Montana,2018,33,0,0,3,1899"
"Nebraska,2018,33,1.09091,54,40,4950"
"Nevada,2018,33,0.268597,36,29,13403"
"New Hampshire,2018,33,0.938233,12,12,1279"
"New Jersey,2018,33,1.34763,318,35,23597"
"New Mexico,2018,33,1.34678,175,31,12994"
"New York,2018,33,0,0,33,8346"
"North Carolina,2018,33,0.258509,12,14,4642"
"North Dakota,2018,33,0,0,4,335"
"Ohio,2018,33,0.564676,54,26,9563"
"Oklahoma,2018,33,0.72095,34,13,4716"
"Oregon,2018,33,0.412281,141,72,34200"
"Pennsylvania,2018,33,0.408946,194,129,47439"
"Rhode Island,2018,33,0.0561482,2,23,3562"
"South Carolina,2018,33,0.4677,16,10,3421"
"South Dakota,2018,33,0.48353,32,23,6618"
"Tennessee,2018,33,0.136585,7,46,5125"
"Texas,2018,33,0.988875,184,88,18607"
"Utah,2018,33,0.379986,173,56,45528"
"Vermont,2018,33,0.959024,11,5,1147"
"Virginia,2018,33,0.639519,517,112,80842"
"Washington,2018,33,0.133761,5,32,3738"
"West Virginia,2018,33,0.102474,7,23,6831"
"Wisconsin,2018,33,0.294737,7,17,2375"
"Wyoming,2018,33,0.544747,14,13,2570"
"Puerto Rico,2018,33,3.7182,76,5,2044"
"Virgin Islands,2018,33,0.391389,2,2,511"
"New York City,2018,33,1.02171,958,63,93764"
"Alabama,2018,34,1.3137,512,78,38974"
"Alaska,2018,34,0.550528,73,14,13260"
"Arizona,2018,34,2.22658,375,42,16842"
"Arkansas,2018,34,0.610501,15,7,2457"
"California,2018,34,0.85034,335,72,39396"
"Colorado,2018,34,0.319584,75,41,23468"
"Connecticut,2018,34,1.06557,13,4,1220"
"Delaware,2018,34,0,0,9,1875"
"District of Columbia,2018,34,1.24419,166,4,13342"
"Florida,2018,34,X,X,X,X"
"Georgia,2018,34,1.93451,810,42,41871"
"Hawaii,2018,34,0.834202,8,12,959"
"Idaho,2018,34,0,0,1,81"
"Illinois,2018,34,0.512276,188,58,36699"
"Indiana,2018,34,1.16721,43,16,3684"
"Iowa,2018,34,0.171416,8,13,4667"
"Kansas,2018,34,0.137646,2,7,1453"
"Kentucky,2018,34,0.552317,36,9,6518"
"Louisiana,2018,34,1.75043,908,92,51873"
"Maine,2018,34,0.0487924,2,18,4099"
"Maryland,2018,34,1.05468,38,12,3603"
"Massachusetts,2018,34,0.71071,203,28,28563"
"Michigan,2018,34,0.492295,46,31,9344"
"Minnesota,2018,34,0.107066,2,7,1868"
"Mississippi,2018,34,1.73671,243,40,13992"
"Missouri,2018,34,0.0323729,1,15,3089"
"Montana,2018,34,0,0,2,1623"
"Nebraska,2018,34,2.13704,160,39,7487"
"Nevada,2018,34,0.327635,46,29,14040"
"New Hampshire,2018,34,0.96225,13,12,1351"
"New Jersey,2018,34,1.53041,380,36,24830"
"New Mexico,2018,34,1.00043,46,12,4598"
"New York,2018,34,0,0,34,8892"
"North Carolina,2018,34,0.166196,10,13,6017"
"North Dakota,2018,34,0.174216,1,5,574"
"Ohio,2018,34,0.672563,73,27,10854"
"Oklahoma,2018,34,0.925926,45,15,4860"
"Oregon,2018,34,0.400144,133,72,33238"
"Pennsylvania,2018,34,0.411591,198,130,48106"
"Rhode Island,2018,34,0.0283527,1,22,3527"
"South Carolina,2018,34,0.228368,9,10,3941"
"South Dakota,2018,34,0.627897,42,23,6689"
"Tennessee,2018,34,0.262009,18,47,6870"
"Texas,2018,34,1.39918,270,88,19297"
"Utah,2018,34,0,0,0,0"
"Vermont,2018,34,1.46277,11,4,752"
"Virginia,2018,34,0.766764,624,115,81381"
"Washington,2018,34,0.169887,8,32,4709"
"West Virginia,2018,34,0.0786658,5,21,6356"
"Wisconsin,2018,34,0.368098,9,17,2445"
"Wyoming,2018,34,0.651997,16,13,2454"
"Puerto Rico,2018,34,5.14313,106,5,2061"
"Virgin Islands,2018,34,0,0,2,550"
"New York City,2018,34,1.01129,923,60,91270"
"Alabama,2018,35,1.27224,497,78,39065"
"Alaska,2018,35,2.84148,114,14,4012"
"Arizona,2018,35,2.12139,295,36,13906"
"Arkansas,2018,35,0.976563,25,7,2560"
"California,2018,35,1.01655,435,75,42792"
"Colorado,2018,35,0.315884,77,41,24376"
"Connecticut,2018,35,0.533721,11,4,2061"
"Delaware,2018,35,0,0,10,2524"
"District of Columbia,2018,35,1.34153,179,4,13343"
"Florida,2018,35,X,X,X,X"
"Georgia,2018,35,1.95655,852,44,43546"
"Hawaii,2018,35,1.57171,24,12,1527"
"Idaho,2018,35,0,0,1,65"
"Illinois,2018,35,0.713604,269,58,37696"
"Indiana,2018,35,1.25261,48,15,3832"
"Iowa,2018,35,0.163246,7,13,4288"
"Kansas,2018,35,0,0,8,2213"
"Kentucky,2018,35,0.472464,32,9,6773"
"Louisiana,2018,35,1.88723,976,92,51716"
"Maine,2018,35,0,0,19,3991"
"Maryland,2018,35,0.708048,30,12,4237"
"Massachusetts,2018,35,0.717829,191,26,26608"
"Michigan,2018,35,0.435664,43,33,9870"
"Minnesota,2018,35,0.317965,8,10,2516"
"Mississippi,2018,35,2.24541,269,37,11980"
"Missouri,2018,35,0.299133,10,15,3343"
"Montana,2018,35,0,0,2,1828"
"Nebraska,2018,35,2.13551,162,40,7586"
"Nevada,2018,35,0.379347,54,29,14235"
"New Hampshire,2018,35,0.185989,3,12,1613"
"New Jersey,2018,35,1.40639,356,36,25313"
"New Mexico,2018,35,1.42765,199,31,13939"
"New York,2018,35,0,0,33,9869"
"North Carolina,2018,35,0.353607,25,14,7070"
"North Dakota,2018,35,0.497512,1,1,201"
"Ohio,2018,35,0.771185,85,27,11022"
"Oklahoma,2018,35,1.05357,59,14,5600"
"Oregon,2018,35,0.483954,160,72,33061"
"Pennsylvania,2018,35,0.460419,238,126,51692"
"Rhode Island,2018,35,0.0227376,1,22,4398"
"South Carolina,2018,35,0.385171,16,10,4154"
"South Dakota,2018,35,0.688705,45,23,6534"
"Tennessee,2018,35,0.409079,31,49,7578"
"Texas,2018,35,1.20577,244,78,20236"
"Utah,2018,35,0.379986,173,56,45528"
"Vermont,2018,35,1.95258,14,4,717"
"Virginia,2018,35,0.763959,670,122,87701"
"Washington,2018,35,0.183007,7,33,3825"
"West Virginia,2018,35,0.184445,12,20,6506"
"Wisconsin,2018,35,0.390625,9,18,2304"
"Wyoming,2018,35,0.373514,11,14,2945"
"Puerto Rico,2018,35,4.69762,87,4,1852"
"Virgin Islands,2018,35,0,0,2,556"
"New York City,2018,35,1.03302,966,64,93512"
"Alabama,2018,36,1.44664,565,78,39056"
"Alaska,2018,36,2.89612,121,14,4178"
"Arizona,2018,36,2.10737,316,43,14995"
"Arkansas,2018,36,0.831354,21,8,2526"
"California,2018,36,1.35018,515,71,38143"
"Colorado,2018,36,0.532201,99,40,18602"
"Connecticut,2018,36,0.569177,13,5,2284"
"Delaware,2018,36,0,0,10,1945"
"District of Columbia,2018,36,1.35528,163,4,12027"
"Florida,2018,36,X,X,X,X"
"Georgia,2018,36,2.13277,896,44,42011"
"Hawaii,2018,36,1.57116,17,13,1082"
"Idaho,2018,36,0,0,1,68"
"Illinois,2018,36,0.740824,263,58,35501"
"Indiana,2018,36,0.803571,27,15,3360"
"Iowa,2018,36,0.189087,7,13,3702"
"Kansas,2018,36,0.248139,5,8,2015"
"Kentucky,2018,36,0.940623,64,10,6804"
"Louisiana,2018,36,2.16778,1084,94,50005"
"Maine,2018,36,0.0526177,2,19,3801"
"Maryland,2018,36,0.854701,23,12,2691"
"Massachusetts,2018,36,0.862194,238,30,27604"
"Michigan,2018,36,0.981798,89,33,9065"
"Minnesota,2018,36,0.962696,48,16,4986"
"Mississippi,2018,36,1.918,327,45,17049"
"Missouri,2018,36,0.690789,21,16,3040"
"Montana,2018,36,0,0,2,1522"
"Nebraska,2018,36,2.27183,172,40,7571"
"Nevada,2018,36,0.469093,62,27,13217"
"New Hampshire,2018,36,0.593472,10,12,1685"
"New Jersey,2018,36,1.50687,485,43,32186"
"New Mexico,2018,36,1.60943,202,30,12551"
"New York,2018,36,0.0857633,2,13,2332"
"North Carolina,2018,36,0.523743,30,16,5728"
"North Dakota,2018,36,0.30581,1,4,327"
"Ohio,2018,36,0.750953,67,25,8922"
"Oklahoma,2018,36,1.00292,55,16,5484"
"Oregon,2018,36,0.601436,201,72,33420"
"Pennsylvania,2018,36,0.576526,307,129,53250"
"Rhode Island,2018,36,0.119332,5,23,4190"
"South Carolina,2018,36,1.4326,61,10,4258"
"South Dakota,2018,36,0.914685,55,23,6013"
"Tennessee,2018,36,0.487313,29,46,5951"
"Texas,2018,36,1.94818,382,93,19608"
"Utah,2018,36,0.617595,343,56,55538"
"Vermont,2018,36,2.50696,9,2,359"
"Virginia,2018,36,0.921157,812,120,88150"
"Washington,2018,36,0.259235,12,33,4629"
"West Virginia,2018,36,0.206356,10,18,4846"
"Wisconsin,2018,36,0.644505,19,19,2948"
"Wyoming,2018,36,0.665623,17,14,2554"
"Puerto Rico,2018,36,6.66959,152,5,2279"
"Virgin Islands,2018,36,0.314961,2,2,635"
"New York City,2018,36,1.04878,1002,67,95540"
"Alabama,2018,37,1.42846,565,77,39553"
"Alaska,2018,37,2.53872,100,14,3939"
"Arizona,2018,37,2.15517,355,43,16472"
"Arkansas,2018,37,0.821429,23,8,2800"
"California,2018,37,1.53784,645,78,41942"
"Colorado,2018,37,0.371481,83,40,22343"
"Connecticut,2018,37,1.67598,48,5,2864"
"Delaware,2018,37,0.0848176,2,10,2358"
"District of Columbia,2018,37,1.30639,170,4,13013"
"Florida,2018,37,X,X,X,X"
"Georgia,2018,37,1.97325,888,44,45002"
"Hawaii,2018,37,2.22576,28,12,1258"
"Idaho,2018,37,0,0,2,564"
"Illinois,2018,37,0.74665,292,58,39108"
"Indiana,2018,37,1.32958,52,16,3911"
"Iowa,2018,37,0.21725,10,13,4603"
"Kansas,2018,37,0.431779,10,8,2316"
"Kentucky,2018,37,0.541015,37,9,6839"
"Louisiana,2018,37,1.79334,928,90,51747"
"Maine,2018,37,0,0,18,4020"
"Maryland,2018,37,0.554529,24,13,4328"
"Massachusetts,2018,37,0.92219,288,30,31230"
"Michigan,2018,37,1.19304,144,31,12070"
"Minnesota,2018,37,1.28068,72,15,5622"
"Mississippi,2018,37,1.71514,263,41,15334"
"Missouri,2018,37,0.431034,14,15,3248"
"Montana,2018,37,0,0,2,1924"
"Nebraska,2018,37,1.65388,125,41,7558"
"Nevada,2018,37,0.414365,57,27,13756"
"New Hampshire,2018,37,0.430108,8,12,1860"
"New Jersey,2018,37,1.8064,594,43,32883"
"New Mexico,2018,37,1.4654,191,30,13034"
"New York,2018,37,0.289645,8,14,2762"
"North Carolina,2018,37,0.613706,36,16,5866"
"North Dakota,2018,37,0,0,4,797"
"Ohio,2018,37,0.588556,54,25,9175"
"Oklahoma,2018,37,0.901607,46,16,5102"
"Oregon,2018,37,0.493436,165,72,33439"
"Pennsylvania,2018,37,0.712996,395,135,55400"
"Rhode Island,2018,37,0.115385,6,21,5200"
"South Carolina,2018,37,1.78249,69,10,3871"
"South Dakota,2018,37,0.947026,64,23,6758"
"Tennessee,2018,37,0.306492,22,44,7178"
"Texas,2018,37,2.13464,449,91,21034"
"Utah,2018,37,0.461117,251,56,54433"
"Vermont,2018,37,1.96629,14,4,712"
"Virginia,2018,37,1.14034,984,121,86290"
"Washington,2018,37,0.339051,17,33,5014"
"West Virginia,2018,37,0.390498,24,20,6146"
"Wisconsin,2018,37,0.876011,26,18,2968"
"Wyoming,2018,37,0.541126,15,13,2772"
"Puerto Rico,2018,37,5.82567,133,5,2283"
"Virgin Islands,2018,37,0.332226,2,2,602"
"New York City,2018,37,1.21375,1184,68,97549"
"Alabama,2018,38,1.59681,605,76,37888"
"Alaska,2018,38,2.16065,85,14,3934"
"Arizona,2018,38,1.93361,286,42,14791"
"Arkansas,2018,38,0.921006,26,8,2823"
"California,2018,38,1.36726,555,78,40592"
"Colorado,2018,38,0.349223,80,40,22908"
"Connecticut,2018,38,2.34425,73,5,3114"
"Delaware,2018,38,0.0713267,1,5,1402"
"District of Columbia,2018,38,1.85339,245,4,13219"
"Florida,2018,38,X,X,X,X"
"Georgia,2018,38,1.95678,844,44,43132"
"Hawaii,2018,38,1.3296,19,13,1429"
"Idaho,2018,38,0.348028,3,2,862"
"Illinois,2018,38,0.855642,334,58,39035"
"Indiana,2018,38,1.00122,41,15,4095"
"Iowa,2018,38,0.26241,12,14,4573"
"Kansas,2018,38,0.254022,6,7,2362"
"Kentucky,2018,38,0.163767,8,6,4885"
"Louisiana,2018,38,1.92146,1031,91,53657"
"Maine,2018,38,0.122888,4,18,3255"
"Maryland,2018,38,0.702625,34,13,4839"
"Massachusetts,2018,38,1.00915,321,30,31809"
"Michigan,2018,38,1.54953,196,32,12649"
"Minnesota,2018,38,1.16649,77,15,6601"
"Mississippi,2018,38,1.819,284,41,15613"
"Missouri,2018,38,0.554529,18,15,3246"
"Montana,2018,38,0,0,1,1357"
"Nebraska,2018,38,1.24807,89,41,7131"
"Nevada,2018,38,0.547702,74,27,13511"
"New Hampshire,2018,38,0.668258,14,13,2095"
"New Jersey,2018,38,2.3076,806,43,34928"
"New Mexico,2018,38,1.45397,184,28,12655"
"New York,2018,38,0.358657,11,14,3067"
"North Carolina,2018,38,0.675473,45,16,6662"
"North Dakota,2018,38,0.27027,2,4,740"
"Ohio,2018,38,0.898977,80,24,8899"
"Oklahoma,2018,38,0,0,0,0"
"Oregon,2018,38,0.610103,204,72,33437"
"Pennsylvania,2018,38,0.853632,505,135,59159"
"Rhode Island,2018,38,0.164609,10,23,6075"
"South Carolina,2018,38,1.02326,44,9,4300"
"South Dakota,2018,38,0.7945,52,23,6545"
"Tennessee,2018,38,0.277228,21,48,7575"
"Texas,2018,38,1.88542,465,93,24663"
"Utah,2018,38,1.43943,339,53,23551"
"Vermont,2018,38,1.4531,11,4,757"
"Virginia,2018,38,1.17243,1015,122,86572"
"Washington,2018,38,0.409082,20,34,4889"
"West Virginia,2018,38,0.646698,38,19,5876"
"Wisconsin,2018,38,1.21468,46,19,3787"
"Wyoming,2018,38,0.576161,16,13,2777"
"Puerto Rico,2018,38,6.58065,153,5,2325"
"Virgin Islands,2018,38,0.318979,2,2,627"
"New York City,2018,38,1.60103,1640,65,102434"
"Alabama,2018,39,1.52419,544,71,35691"
"Alaska,2018,39,3.19392,126,14,3945"
"Arizona,2018,39,2.09875,224,18,10673"
"Arkansas,2018,39,1.66543,45,8,2702"
"California,2018,39,1.30344,546,79,41889"
"Colorado,2018,39,0.329133,64,39,19445"
"Connecticut,2018,39,0.962269,38,9,3949"
"Delaware,2018,39,0.12024,3,10,2495"
"District of Columbia,2018,39,2.09455,280,4,13368"
"Florida,2018,39,X,X,X,X"
"Georgia,2018,39,2.14246,856,44,39954"
"Hawaii,2018,39,2.44313,29,12,1187"
"Idaho,2018,39,0.096432,1,3,1037"
"Illinois,2018,39,0.743332,272,58,36592"
"Indiana,2018,39,0.9629,34,14,3531"
"Iowa,2018,39,0.225734,11,15,4873"
"Kansas,2018,39,0.269179,6,8,2229"
"Kentucky,2018,39,0.525762,40,11,7608"
"Louisiana,2018,39,2.04466,1041,94,50913"
"Maine,2018,39,0.0577534,2,18,3463"
"Maryland,2018,39,0.867231,42,13,4843"
"Massachusetts,2018,39,1.0465,318,30,30387"
"Michigan,2018,39,1.536,163,30,10612"
"Minnesota,2018,39,1.03635,71,17,6851"
"Mississippi,2018,39,2.02545,355,44,17527"
"Missouri,2018,39,0.350877,11,15,3135"
"Montana,2018,39,0,0,1,1409"
"Nebraska,2018,39,1.45166,97,41,6682"
"Nevada,2018,39,0.441859,60,26,13579"
"New Hampshire,2018,39,0.704556,15,13,2129"
"New Jersey,2018,39,2.63835,902,42,34188"
"New Mexico,2018,39,1.28603,178,32,13841"
"New York,2018,39,0.228311,26,35,11388"
"North Carolina,2018,39,0.593939,49,18,8250"
"North Dakota,2018,39,0.723764,6,4,829"
"Ohio,2018,39,0.708153,80,29,11297"
"Oklahoma,2018,39,1.93568,65,14,3358"
"Oregon,2018,39,0.705561,238,72,33732"
"Pennsylvania,2018,39,1.00661,568,131,56427"
"Rhode Island,2018,39,0.248262,15,23,6042"
"South Carolina,2018,39,1.09472,46,9,4202"
"South Dakota,2018,39,1.18708,79,23,6655"
"Tennessee,2018,39,0.402706,25,41,6208"
"Texas,2018,39,2.1767,561,96,25773"
"Utah,2018,39,1.08121,225,53,20810"
"Vermont,2018,39,2.54351,19,4,747"
"Virginia,2018,39,1.33406,1194,127,89501"
"Washington,2018,39,0.22417,11,21,4907"
"West Virginia,2018,39,0.71708,44,19,6136"
"Wisconsin,2018,39,1.00353,37,20,3687"
"Wyoming,2018,39,0.0642666,55,15,85581"
"Puerto Rico,2018,39,7.31707,156,4,2132"
"Virgin Islands,2018,39,0.511945,3,2,586"
"New York City,2018,39,1.7731,1772,65,99938"
"Alabama,2018,40,1.62738,640,82,39327"
"Alaska,2018,40,1.95933,79,16,4032"
"Arizona,2018,40,1.73525,307,42,17692"
"Arkansas,2018,40,1.10452,54,14,4889"
"California,2018,40,1.48079,698,105,47137"
"Colorado,2018,40,2.08133,843,74,40503"
"Connecticut,2018,40,1.50082,73,15,4864"
"Delaware,2018,40,0,0,10,2530"
"District of Columbia,2018,40,2.17196,314,5,14457"
"Florida,2018,40,X,X,X,X"
"Georgia,2018,40,2.31987,1850,95,79746"
"Hawaii,2018,40,1.5748,34,17,2159"
"Idaho,2018,40,0.52459,8,6,1525"
"Illinois,2018,40,0.791928,394,103,49752"
"Indiana,2018,40,1.25458,65,24,5181"
"Iowa,2018,40,0.507453,32,20,6306"
"Kansas,2018,40,0.86426,119,33,13769"
"Kentucky,2018,40,1.18189,159,38,13453"
"Louisiana,2018,40,2.47737,1256,95,50699"
"Maine,2018,40,0.925735,135,50,14583"
"Maryland,2018,40,0.7087,58,24,8184"
"Massachusetts,2018,40,1.00768,505,57,50115"
"Michigan,2018,40,1.02859,281,85,27319"
"Minnesota,2018,40,1.28562,97,24,7545"
"Mississippi,2018,40,1.93019,339,44,17563"
"Missouri,2018,40,0.581937,25,17,4296"
"Montana,2018,40,0.634962,49,30,7717"
"Nebraska,2018,40,1.94323,89,47,4580"
"Nevada,2018,40,0.389035,65,35,16708"
"New Hampshire,2018,40,0.609756,19,16,3116"
"New Jersey,2018,40,2.70526,885,41,32714"
"New Mexico,2018,40,0.852188,171,47,20066"
"New York,2018,40,0.964829,623,132,64571"
"North Carolina,2018,40,0.897307,974,157,108547"
"North Dakota,2018,40,0.937866,32,11,3412"
"Ohio,2018,40,0.793849,127,45,15998"
"Oklahoma,2018,40,1.66568,113,22,6784"
"Oregon,2018,40,0.778397,260,73,33402"
"Pennsylvania,2018,40,0.901871,536,142,59432"
"Rhode Island,2018,40,0.233173,15,23,6433"
